f	alphas	B	alphaW	sfs	analysis	time
0.5252525252525253	0.19052929351961834	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5353535353535354	0.19164604130672613	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5454545454545454	0.19006180019036722	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5555555555555556	0.19111327925588906	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5656565656565656	0.19259133013538987	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5757575757575758	0.19529619925978337	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5858585858585859	0.19678115341371216	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5959595959595959	0.19741144881209272	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6060606060606061	0.1998162625173232	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6161616161616161	0.20106493278028637	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6262626262626263	0.20322176912469592	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6363636363636364	0.20483914577819617	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6464646464646465	0.20449416397655362	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6565656565656566	0.2080393789528442	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6666666666666666	0.20910390570406534	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6767676767676768	0.20623481330466564	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.6868686868686869	0.20861434101622656	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.696969696969697	0.2038899856390607	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7070707070707071	0.2024729578197585	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7171717171717171	0.2008227013868117	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7272727272727273	0.19798227943661828	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7373737373737373	0.1983314349421481	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7474747474747475	0.20066500614766858	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7575757575757576	0.19986979761137535	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7676767676767676	0.19805766938733183	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7777777777777778	0.19607461640356183	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.7878787878787878	0.19544161729366816	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.797979797979798	0.19630071146708028	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8080808080808081	0.1969353380131016	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8181818181818182	0.19753675943668247	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8282828282828283	0.1991124635220639	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8383838383838383	0.20503648182738765	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8484848484848485	0.2078365559046369	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8585858585858586	0.20048295569374508	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8686868686868687	0.19688406825749905	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8787878787878788	0.19255372231791734	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.8888888888888888	0.19618266122929606	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.898989898989899	0.19690431588956092	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.9090909090909091	0.20956955957927903	0.999	0.1	All alleles	Expansion strength = 1.5	1
